storeID,wkEndDate,TotNet
81,2018-09-02,65958.05
71,2018-09-02,152578.27
3,2018-09-02,36929.04
67,2018-09-02,52143.47
139,2018-09-02,52039.07
121,2018-09-02,154626.11
196,2018-09-02,54817.19
116,2018-09-02,92286.73
12,2018-09-02,91474.18
24,2018-09-02,89869.37
150,2018-09-02,108980.32
60,2018-09-02,34700.36
6,2018-09-02,99097.37
83,2018-09-02,115180.04
115,2018-09-02,157573.96
182,2018-09-02,65772.02
26,2018-09-02,275888.17
70,2018-09-02,126107.49
140,2018-09-02,75949.64
151,2018-09-02,129398.91
130,2018-09-02,137982.02
22,2018-09-02,164698.65
97,2018-09-02,122331.36
95,2018-09-02,43759.16
114,2018-09-02,174533.82
103,2018-09-02,92635.83
154,2018-09-02,31306.19
56,2018-09-02,126332.12
108,2018-09-02,108562.1
109,2018-09-02,121599.53
127,2018-09-02,35799.36
91,2018-09-02,151804.19
134,2018-09-02,128941.75
124,2018-09-02,87099.13
138,2018-09-02,137704.61
190,2018-09-02,110667.82
62,2018-09-02,123011.25
148,2018-09-02,115612.79
77,2018-09-02,165612.75
17,2018-09-02,108668.25
11,2018-09-02,116754.54
25,2018-09-02,185222.93
187,2018-09-02,117054.67
20,2018-09-02,177703.62
104,2018-09-02,99910.32
107,2018-09-02,143800.87
101,2018-09-02,160356.33
72,2018-09-02,94299.3
100,2018-09-02,85761.8
111,2018-09-02,137729.96
55,2018-09-02,40424.84
89,2018-09-02,135303.19
94,2018-09-02,138550.87
59,2018-09-02,53042.34
61,2018-09-02,118380.5
149,2018-09-02,103910.6
119,2018-09-02,32045.77
133,2018-09-02,74983.07
19,2018-09-02,167524.81
4,2018-09-02,38671.05
57,2018-09-02,69848.01
144,2018-09-02,131041.64
21,2018-09-02,184413.47
66,2018-09-02,115478.68
153,2018-09-02,106784.32
129,2018-09-02,122869.13
155,2018-09-02,34541.15
82,2018-09-02,165136.26
120,2018-09-02,135448.33
141,2018-09-02,154022.67
161,2018-09-02,130046.86
35,2018-09-02,95313.97
176,2018-09-02,82999.47
41,2018-09-02,147273.86
50,2018-09-02,92283.46
162,2018-09-02,123816.44
165,2018-09-02,171722.57
45,2018-09-02,86169.47
2,2018-09-02,144594.33
37,2018-09-02,147093.25
43,2018-09-02,110488.96
52,2018-09-02,169577.12
170,2018-09-02,138960.55
32,2018-09-02,99167.17
39,2018-09-02,91514.46
160,2018-09-02,58926.04
174,2018-09-02,41082.16
167,2018-09-02,137057.87
163,2018-09-02,76672.66
193,2018-09-02,34652.79
158,2018-09-02,110242.41
49,2018-09-02,148997.07
34,2018-09-02,62006.03
42,2018-09-02,37072.38
48,2018-09-02,119438.88
194,2018-09-02,90008.39
15,2018-09-02,75853.48
31,2018-09-02,130428.77
166,2018-09-02,159336.02
44,2018-09-02,68703.58
9,2018-09-02,201261.11
51,2018-09-02,151299.51
180,2018-09-02,107398.59
47,2018-09-02,190173.5
168,2018-09-02,128876.1
175,2018-09-02,139565.14
178,2018-09-02,88054.65
169,2018-09-02,75175.45
159,2018-09-02,117241.82
30,2018-09-02,97261.57
38,2018-09-02,133895.67
173,2018-09-02,132503.53
33,2018-09-02,142729.78
172,2018-09-02,132221.01
164,2018-09-02,91487.74
40,2018-09-02,140021.61
36,2018-09-02,105564.73
10,2018-09-02,73164.58
46,2018-09-02,153868.72
16,2018-09-02,74371.11
179,2018-09-02,110318.52
177,2018-09-02,123921.72
171,2018-09-02,128605.7
116,2018-09-09,94059.46
56,2018-09-09,132100.49
184,2018-09-09,113894.89
47,2018-09-09,195851.79
151,2018-09-09,131598.05
198,2018-09-09,89256.92
13,2018-09-09,169168.74
15,2018-09-09,79584.68
8,2018-09-09,143238.06
143,2018-09-09,75421.76
102,2018-09-09,200706.33
120,2018-09-09,140433.0
3,2018-09-09,39283.01
150,2018-09-09,117816.78
181,2018-09-09,61291.81
191,2018-09-09,184473.39
110,2018-09-09,29017.74
175,2018-09-09,147528.14
63,2018-09-09,124900.8
114,2018-09-09,185962.72
136,2018-09-09,148981.57
95,2018-09-09,45299.64
88,2018-09-09,194950.4
159,2018-09-09,126171.65
185,2018-09-09,191918.37
87,2018-09-09,133430.72
169,2018-09-09,77803.46
154,2018-09-09,35051.88
5,2018-09-09,157928.02
178,2018-09-09,96547.24
128,2018-09-09,94581.47
123,2018-09-09,144824.99
26,2018-09-09,274213.38
180,2018-09-09,114479.52
140,2018-09-09,78218.68
75,2018-09-09,130262.41
200,2018-09-09,158683.59
7,2018-09-09,163013.42
144,2018-09-09,134174.47
103,2018-09-09,97509.43
48,2018-09-09,123726.42
179,2018-09-09,112183.48
76,2018-09-09,109771.3
199,2018-09-09,146989.16
64,2018-09-09,123763.45
81,2018-09-09,72107.77
119,2018-09-09,32942.04
4,2018-09-09,37347.53
117,2018-09-09,37933.9
108,2018-09-09,112689.75
34,2018-09-09,65568.72
49,2018-09-09,148934.4
130,2018-09-09,146257.67
164,2018-09-09,93985.63
70,2018-09-09,134273.17
166,2018-09-09,166229.72
83,2018-09-09,126516.3
51,2018-09-09,152050.33
147,2018-09-09,105931.22
23,2018-09-09,141867.72
129,2018-09-09,135172.01
155,2018-09-09,36996.54
82,2018-09-09,164492.33
17,2018-09-09,113146.22
109,2018-09-09,129979.25
135,2018-09-09,32455.52
44,2018-09-09,72579.66
55,2018-09-09,44046.66
61,2018-09-09,119999.34
94,2018-09-09,149966.85
91,2018-09-09,153924.36
97,2018-09-09,134065.11
67,2018-09-09,56127.36
90,2018-09-09,128286.18
101,2018-09-09,168331.53
197,2018-09-09,143385.97
89,2018-09-09,142241.07
36,2018-09-09,112739.55
72,2018-09-09,98549.81
62,2018-09-09,131282.54
99,2018-09-09,142083.01
138,2018-09-09,136852.33
126,2018-09-09,148038.15
20,2018-09-09,182497.87
71,2018-09-09,160368.2
182,2018-09-09,70195.47
37,2018-09-09,152025.91
6,2018-09-09,99080.29
152,2018-09-09,167630.24
115,2018-09-09,166143.22
25,2018-09-09,195582.74
112,2018-09-09,185182.08
40,2018-09-09,142526.74
2,2018-09-09,152411.31
195,2018-09-09,133550.12
177,2018-09-09,129568.59
139,2018-09-09,54907.78
96,2018-09-09,184298.14
12,2018-09-09,94918.12
124,2018-09-09,88047.21
86,2018-09-09,99603.07
113,2018-09-09,135525.24
188,2018-09-09,25899.65
39,2018-09-09,92106.35
149,2018-09-09,108373.59
98,2018-09-09,61814.09
174,2018-09-09,44944.49
192,2018-09-09,134333.17
170,2018-09-09,143552.18
125,2018-09-09,173243.37
59,2018-09-09,63401.07
160,2018-09-09,61301.73
9,2018-09-09,182338.29
1,2018-09-09,125566.19
122,2018-09-09,147420.89
121,2018-09-09,161257.29
161,2018-09-09,142760.91
153,2018-09-09,109522.76
111,2018-09-09,139917.65
27,2018-09-09,141803.46
19,2018-09-09,176098.26
14,2018-09-09,120493.3
74,2018-09-09,183186.04
127,2018-09-09,37608.55
68,2018-09-09,140248.95
35,2018-09-09,96066.83
16,2018-09-09,81401.55
163,2018-09-09,77738.56
193,2018-09-09,37546.43
141,2018-09-09,163671.01
173,2018-09-09,154675.72
69,2018-09-09,159597.29
57,2018-09-09,75978.26
45,2018-09-09,93720.91
41,2018-09-09,155162.65
42,2018-09-09,39482.7
142,2018-09-09,160867.68
100,2018-09-09,90716.59
84,2018-09-09,117568.87
11,2018-09-09,120031.48
58,2018-09-09,61328.37
190,2018-09-09,117709.56
32,2018-09-09,103047.12
22,2018-09-09,171234.01
165,2018-09-09,179524.77
50,2018-09-09,94639.07
73,2018-09-09,169184.97
171,2018-09-09,136169.0
28,2018-09-09,258117.42
187,2018-09-09,119819.63
137,2018-09-09,94598.06
148,2018-09-09,123870.04
60,2018-09-09,35483.56
85,2018-09-09,47791.84
46,2018-09-09,175986.59
156,2018-09-09,176914.27
24,2018-09-09,99834.67
189,2018-09-09,104359.24
10,2018-09-09,78614.36
53,2018-09-09,138956.1
54,2018-09-09,142417.56
65,2018-09-09,133712.81
172,2018-09-09,128953.03
162,2018-09-09,131473.62
168,2018-09-09,137679.62
77,2018-09-09,177136.83
196,2018-09-09,58988.68
118,2018-09-09,145015.67
186,2018-09-09,133100.85
105,2018-09-09,66909.85
43,2018-09-09,126590.54
183,2018-09-09,200478.38
158,2018-09-09,115957.51
146,2018-09-09,90661.58
134,2018-09-09,135707.29
92,2018-09-09,156749.31
194,2018-09-09,112979.77
31,2018-09-09,140383.03
18,2018-09-09,94770.79
52,2018-09-09,180830.02
104,2018-09-09,106564.23
79,2018-09-09,140052.66
29,2018-09-09,175657.58
131,2018-09-09,170443.57
30,2018-09-09,107208.88
176,2018-09-09,84860.02
66,2018-09-09,121938.23
107,2018-09-09,153134.57
132,2018-09-09,194686.83
157,2018-09-09,160804.33
167,2018-09-09,148616.27
33,2018-09-09,151559.89
133,2018-09-09,79458.8
145,2018-09-09,119886.15
38,2018-09-09,139694.5
80,2018-09-09,83984.0
93,2018-09-09,131551.57
21,2018-09-09,201694.48
78,2018-09-09,156082.37
106,2018-09-09,169857.23
77,2018-09-16,173891.7
128,2018-09-16,95305.38
113,2018-09-16,137333.05
15,2018-09-16,85293.81
72,2018-09-16,98033.66
92,2018-09-16,158605.74
116,2018-09-16,94668.17
175,2018-09-16,144911.6
29,2018-09-16,181049.17
86,2018-09-16,102276.05
26,2018-09-16,284001.89
99,2018-09-16,145808.74
177,2018-09-16,125541.65
157,2018-09-16,166112.56
154,2018-09-16,35166.72
156,2018-09-16,177199.36
131,2018-09-16,170879.78
143,2018-09-16,82832.84
191,2018-09-16,181780.82
62,2018-09-16,131658.43
188,2018-09-16,26856.05
125,2018-09-16,173307.3
52,2018-09-16,184697.89
200,2018-09-16,169132.35
59,2018-09-16,62338.0
7,2018-09-16,165831.9
170,2018-09-16,144614.17
56,2018-09-16,127891.35
80,2018-09-16,86411.63
47,2018-09-16,191925.35
174,2018-09-16,45014.07
89,2018-09-16,141201.24
20,2018-09-16,186943.67
181,2018-09-16,62073.99
168,2018-09-16,140570.48
160,2018-09-16,60195.21
146,2018-09-16,90293.83
127,2018-09-16,37693.92
13,2018-09-16,173001.09
183,2018-09-16,199895.08
185,2018-09-16,185665.61
178,2018-09-16,97891.09
6,2018-09-16,100721.17
167,2018-09-16,152769.44
39,2018-09-16,92146.18
159,2018-09-16,122458.99
169,2018-09-16,78133.77
120,2018-09-16,145317.54
176,2018-09-16,84055.58
57,2018-09-16,76197.62
53,2018-09-16,138416.68
68,2018-09-16,144123.99
58,2018-09-16,59148.55
145,2018-09-16,124208.02
74,2018-09-16,187549.44
186,2018-09-16,134157.09
199,2018-09-16,143950.84
35,2018-09-16,100835.15
50,2018-09-16,97843.87
32,2018-09-16,106948.55
14,2018-09-16,120289.95
84,2018-09-16,121743.72
17,2018-09-16,118093.78
165,2018-09-16,188166.38
73,2018-09-16,168781.53
133,2018-09-16,84585.55
171,2018-09-16,137944.55
27,2018-09-16,139297.59
187,2018-09-16,119647.37
137,2018-09-16,96395.26
28,2018-09-16,254236.69
148,2018-09-16,126335.17
153,2018-09-16,109756.33
111,2018-09-16,145714.63
93,2018-09-16,134788.93
161,2018-09-16,144432.21
19,2018-09-16,174175.59
85,2018-09-16,48298.49
100,2018-09-16,88474.69
163,2018-09-16,84547.07
136,2018-09-16,149147.3
110,2018-09-16,28767.61
138,2018-09-16,144812.18
95,2018-09-16,44938.57
126,2018-09-16,146452.24
12,2018-09-16,95380.79
37,2018-09-16,152708.64
158,2018-09-16,120975.17
25,2018-09-16,198936.63
152,2018-09-16,173886.03
63,2018-09-16,125345.13
115,2018-09-16,163808.17
192,2018-09-16,139989.3
9,2018-09-16,188646.35
112,2018-09-16,195472.69
83,2018-09-16,119940.51
2,2018-09-16,150238.96
43,2018-09-16,131784.02
90,2018-09-16,124315.6
45,2018-09-16,92854.26
1,2018-09-16,140976.41
24,2018-09-16,95913.34
121,2018-09-16,157463.72
101,2018-09-16,168130.66
162,2018-09-16,131713.98
142,2018-09-16,158849.44
193,2018-09-16,38199.14
107,2018-09-16,156286.42
30,2018-09-16,105663.67
18,2018-09-16,97256.65
198,2018-09-16,94361.28
41,2018-09-16,154940.7
104,2018-09-16,103084.37
94,2018-09-16,152569.23
79,2018-09-16,137204.24
22,2018-09-16,169284.3
55,2018-09-16,44336.33
119,2018-09-16,32084.72
141,2018-09-16,165158.16
81,2018-09-16,70973.64
66,2018-09-16,121418.8
194,2018-09-16,113887.63
11,2018-09-16,124061.72
44,2018-09-16,76804.36
60,2018-09-16,38164.93
135,2018-09-16,34749.8
190,2018-09-16,114968.76
122,2018-09-16,147501.99
67,2018-09-16,53252.94
61,2018-09-16,123652.19
109,2018-09-16,130111.58
106,2018-09-16,170651.71
105,2018-09-16,66084.35
40,2018-09-16,145594.41
97,2018-09-16,134743.07
82,2018-09-16,167023.37
91,2018-09-16,151938.32
31,2018-09-16,139695.05
140,2018-09-16,78993.7
196,2018-09-16,62158.68
123,2018-09-16,144304.18
87,2018-09-16,132050.6
144,2018-09-16,137678.12
103,2018-09-16,96878.2
184,2018-09-16,116856.95
114,2018-09-16,175224.17
48,2018-09-16,130157.44
118,2018-09-16,147922.32
16,2018-09-16,83329.13
88,2018-09-16,196936.81
54,2018-09-16,142712.82
76,2018-09-16,114591.71
150,2018-09-16,118609.47
134,2018-09-16,136920.34
172,2018-09-16,139561.25
173,2018-09-16,153658.83
64,2018-09-16,132054.88
164,2018-09-16,95515.82
102,2018-09-16,196087.86
166,2018-09-16,159895.11
8,2018-09-16,147910.18
71,2018-09-16,164232.67
182,2018-09-16,70389.7
70,2018-09-16,134858.06
98,2018-09-16,61691.42
132,2018-09-16,197703.62
4,2018-09-16,39267.35
149,2018-09-16,109693.98
33,2018-09-16,148848.41
42,2018-09-16,37381.03
69,2018-09-16,155428.32
75,2018-09-16,129376.7
78,2018-09-16,157336.86
180,2018-09-16,115968.5
124,2018-09-16,95190.37
3,2018-09-16,38922.62
179,2018-09-16,111935.34
151,2018-09-16,135222.73
46,2018-09-16,182718.7
130,2018-09-16,143911.48
96,2018-09-16,192464.19
139,2018-09-16,55084.44
49,2018-09-16,148527.39
21,2018-09-16,206991.75
147,2018-09-16,103798.16
51,2018-09-16,148551.6
195,2018-09-16,136963.03
36,2018-09-16,112932.07
108,2018-09-16,116850.29
117,2018-09-16,39550.44
155,2018-09-16,37147.24
10,2018-09-16,75085.51
38,2018-09-16,141898.26
34,2018-09-16,67234.28
129,2018-09-16,128771.55
65,2018-09-16,137718.44
23,2018-09-16,145289.39
5,2018-09-16,163897.31
189,2018-09-16,107455.36
197,2018-09-16,147740.27
32,2018-09-23,110138.65
106,2018-09-23,181802.83
142,2018-09-23,155417.35
132,2018-09-23,202880.58
182,2018-09-23,70124.41
17,2018-09-23,121674.79
179,2018-09-23,95366.24
73,2018-09-23,169937.5
49,2018-09-23,159745.24
123,2018-09-23,146564.64
164,2018-09-23,94669.97
70,2018-09-23,129101.63
2,2018-09-23,156994.63
93,2018-09-23,147047.61
165,2018-09-23,180018.31
150,2018-09-23,117714.78
46,2018-09-23,185972.85
100,2018-09-23,91755.42
137,2018-09-23,99076.23
53,2018-09-23,142821.32
58,2018-09-23,60496.8
1,2018-09-23,145323.39
172,2018-09-23,126918.51
184,2018-09-23,110639.21
28,2018-09-23,260204.55
61,2018-09-23,127411.37
50,2018-09-23,113564.69
148,2018-09-23,128949.91
97,2018-09-23,127719.69
133,2018-09-23,88223.32
171,2018-09-23,134934.26
140,2018-09-23,78324.42
84,2018-09-23,122082.4
187,2018-09-23,123666.28
186,2018-09-23,134994.16
12,2018-09-23,98469.3
121,2018-09-23,167489.61
40,2018-09-23,156431.14
36,2018-09-23,113808.42
31,2018-09-23,140717.08
125,2018-09-23,170840.06
65,2018-09-23,143334.36
195,2018-09-23,132032.71
183,2018-09-23,194902.51
160,2018-09-23,62859.43
59,2018-09-23,64706.63
39,2018-09-23,92187.07
71,2018-09-23,162789.25
52,2018-09-23,184658.01
98,2018-09-23,67698.87
170,2018-09-23,144211.81
149,2018-09-23,113254.11
78,2018-09-23,153376.53
174,2018-09-23,44596.74
69,2018-09-23,155212.75
188,2018-09-23,26434.56
124,2018-09-23,94248.41
167,2018-09-23,149811.09
189,2018-09-23,105701.17
113,2018-09-23,138424.67
151,2018-09-23,141096.62
96,2018-09-23,192567.43
86,2018-09-23,104041.24
177,2018-09-23,132492.53
199,2018-09-23,148553.65
157,2018-09-23,158965.23
105,2018-09-23,68704.78
145,2018-09-23,126714.72
72,2018-09-23,108328.51
29,2018-09-23,180794.5
162,2018-09-23,137325.87
87,2018-09-23,129725.42
43,2018-09-23,132497.4
114,2018-09-23,185575.98
45,2018-09-23,100275.89
88,2018-09-23,202824.28
11,2018-09-23,124621.92
112,2018-09-23,187954.48
115,2018-09-23,163588.7
5,2018-09-23,171443.67
126,2018-09-23,151590.83
173,2018-09-23,169422.37
152,2018-09-23,170764.25
139,2018-09-23,56006.03
196,2018-09-23,60041.97
25,2018-09-23,198591.91
118,2018-09-23,148326.27
16,2018-09-23,82740.86
138,2018-09-23,152930.51
79,2018-09-23,138952.23
20,2018-09-23,185210.6
89,2018-09-23,142502.86
22,2018-09-23,169807.56
85,2018-09-23,48090.65
141,2018-09-23,168945.08
62,2018-09-23,136643.99
60,2018-09-23,38120.51
99,2018-09-23,144019.28
190,2018-09-23,116359.31
122,2018-09-23,141426.22
37,2018-09-23,152069.7
18,2018-09-23,97690.99
21,2018-09-23,205295.31
191,2018-09-23,183046.88
147,2018-09-23,107241.19
166,2018-09-23,177461.56
134,2018-09-23,135473.57
6,2018-09-23,101440.01
83,2018-09-23,124738.51
51,2018-09-23,154109.15
90,2018-09-23,129336.06
92,2018-09-23,164036.78
185,2018-09-23,204681.44
24,2018-09-23,97518.73
8,2018-09-23,146488.81
197,2018-09-23,150892.15
13,2018-09-23,172571.14
101,2018-09-23,164326.53
180,2018-09-23,113964.35
107,2018-09-23,158182.48
9,2018-09-23,188387.3
193,2018-09-23,38240.59
144,2018-09-23,135692.71
129,2018-09-23,126675.88
163,2018-09-23,87130.56
82,2018-09-23,172917.74
57,2018-09-23,75278.42
56,2018-09-23,133642.7
119,2018-09-23,32013.72
168,2018-09-23,136870.36
169,2018-09-23,73614.78
192,2018-09-23,139028.23
67,2018-09-23,55152.26
131,2018-09-23,164643.74
159,2018-09-23,125461.44
109,2018-09-23,130189.64
154,2018-09-23,34585.99
26,2018-09-23,295436.79
136,2018-09-23,154881.11
110,2018-09-23,29542.52
95,2018-09-23,45172.61
135,2018-09-23,35188.94
155,2018-09-23,35730.36
91,2018-09-23,152024.05
120,2018-09-23,137819.73
3,2018-09-23,40909.8
128,2018-09-23,96809.56
23,2018-09-23,148423.07
38,2018-09-23,143639.14
55,2018-09-23,43428.45
63,2018-09-23,130044.94
77,2018-09-23,172703.72
104,2018-09-23,115946.01
94,2018-09-23,149401.08
47,2018-09-23,196166.61
175,2018-09-23,151588.73
194,2018-09-23,106928.24
116,2018-09-23,102195.1
10,2018-09-23,78626.79
4,2018-09-23,45735.64
143,2018-09-23,94192.3
161,2018-09-23,145510.7
117,2018-09-23,39138.82
181,2018-09-23,65239.77
127,2018-09-23,39289.56
158,2018-09-23,134903.4
75,2018-09-23,123818.46
27,2018-09-23,146503.63
81,2018-09-23,71990.89
80,2018-09-23,88927.86
66,2018-09-23,118435.62
200,2018-09-23,166769.67
198,2018-09-23,89040.43
42,2018-09-23,37489.33
146,2018-09-23,92559.38
102,2018-09-23,193586.1
108,2018-09-23,118113.79
41,2018-09-23,157884.69
15,2018-09-23,86485.11
34,2018-09-23,66551.26
19,2018-09-23,179402.51
153,2018-09-23,109561.26
44,2018-09-23,73967.72
176,2018-09-23,88916.1
48,2018-09-23,129902.82
130,2018-09-23,148439.92
33,2018-09-23,159114.6
103,2018-09-23,100263.41
74,2018-09-23,191146.07
111,2018-09-23,148615.2
68,2018-09-23,141543.28
7,2018-09-23,173407.86
54,2018-09-23,144203.81
64,2018-09-23,127625.4
156,2018-09-23,183117.11
76,2018-09-23,116458.95
178,2018-09-23,95607.92
