storeID,wkEndDate,TotNet
5,2019-03-17,157961.37
124,2019-03-17,83288.86
136,2019-03-17,147260.59
144,2019-03-17,135292.06
10,2019-03-17,67465.98
62,2019-03-17,106446.34
28,2019-03-17,251645.37
102,2019-03-17,190797.74
40,2019-03-17,135133.89
31,2019-03-17,127990.96
18,2019-03-17,95103.83
80,2019-03-17,88129.05
74,2019-03-17,161385.63
50,2019-03-17,87884.36
8,2019-03-17,144101.78
100,2019-03-17,82640.19
58,2019-03-17,86945.59
43,2019-03-17,125185.92
75,2019-03-17,131319.76
63,2019-03-17,127639.47
73,2019-03-17,154654.73
87,2019-03-17,123769.42
32,2019-03-17,102141.65
29,2019-03-17,161446.5
39,2019-03-17,77849.04
17,2019-03-17,108513.92
25,2019-03-17,187082.62
64,2019-03-17,135609.87
57,2019-03-17,71340.41
96,2019-03-17,170105.26
81,2019-03-17,72202.33
72,2019-03-17,90174.51
93,2019-03-17,114091.26
53,2019-03-17,128660.72
14,2019-03-17,113542.9
46,2019-03-17,178852.56
78,2019-03-17,140207.81
13,2019-03-17,154106.56
61,2019-03-17,122346.95
60,2019-03-17,31948.89
24,2019-03-17,89151.91
42,2019-03-17,34432.47
19,2019-03-17,153260.78
52,2019-03-17,163288.03
101,2019-03-17,155134.49
104,2019-03-17,102983.68
77,2019-03-17,165538.6
21,2019-03-17,178796.67
11,2019-03-17,111913.38
86,2019-03-17,101062.49
41,2019-03-17,141428.15
79,2019-03-17,116691.51
9,2019-03-17,105168.8
30,2019-03-17,96129.51
83,2019-03-17,114382.07
85,2019-03-17,52515.55
76,2019-03-17,108454.82
90,2019-03-17,114482.65
6,2019-03-17,97633.55
59,2019-03-17,64949.63
95,2019-03-17,42531.71
51,2019-03-17,144770.57
47,2019-03-17,187330.4
27,2019-03-17,133527.91
65,2019-03-17,135345.19
94,2019-03-17,148136.31
26,2019-03-17,264593.49
16,2019-03-17,78622.79
82,2019-03-17,162446.01
91,2019-03-17,152471.57
49,2019-03-17,133315.29
66,2019-03-17,126834.47
92,2019-03-17,156966.92
70,2019-03-17,132740.85
7,2019-03-17,157233.2
84,2019-03-17,91896.52
15,2019-03-17,85173.57
22,2019-03-17,161569.19
48,2019-03-17,113567.31
56,2019-03-17,131151.0
34,2019-03-17,63997.24
20,2019-03-17,158676.94
35,2019-03-17,93520.36
37,2019-03-17,133127.78
45,2019-03-17,101488.0
103,2019-03-17,79607.12
200,2019-03-17,146357.06
97,2019-03-17,111619.38
89,2019-03-17,137514.06
67,2019-03-17,46771.88
99,2019-03-17,125438.67
68,2019-03-17,135002.66
69,2019-03-17,152544.11
54,2019-03-17,127857.92
98,2019-03-17,60005.47
105,2019-03-17,64336.77
55,2019-03-17,39048.81
38,2019-03-17,129720.36
12,2019-03-17,99944.26
33,2019-03-17,142973.68
88,2019-03-17,180186.48
23,2019-03-17,133598.28
44,2019-03-17,71187.64
71,2019-03-17,142122.45
36,2019-03-17,112603.88
155,2019-03-24,33764.25
151,2019-03-24,137333.37
78,2019-03-24,141264.44
13,2019-03-24,157213.01
60,2019-03-24,34411.66
183,2019-03-24,186967.43
59,2019-03-24,63228.68
132,2019-03-24,195280.72
20,2019-03-24,156817.67
180,2019-03-24,110904.82
196,2019-03-24,49580.62
42,2019-03-24,33029.61
128,2019-03-24,87897.15
55,2019-03-24,39175.44
19,2019-03-24,159550.44
79,2019-03-24,122888.08
165,2019-03-24,165542.45
12,2019-03-24,93802.05
28,2019-03-24,255029.91
103,2019-03-24,81055.39
81,2019-03-24,66718.12
153,2019-03-24,104499.56
92,2019-03-24,155718.32
166,2019-03-24,154492.64
57,2019-03-24,71902.02
27,2019-03-24,137059.23
5,2019-03-24,160111.48
118,2019-03-24,142299.33
199,2019-03-24,132979.29
190,2019-03-24,111429.14
43,2019-03-24,120345.71
44,2019-03-24,72961.49
93,2019-03-24,118724.41
152,2019-03-24,150191.31
129,2019-03-24,106949.52
58,2019-03-24,68119.14
80,2019-03-24,84433.64
82,2019-03-24,164948.18
167,2019-03-24,130969.94
4,2019-03-24,41504.2
108,2019-03-24,108925.24
181,2019-03-24,62681.99
102,2019-03-24,184317.44
56,2019-03-24,134985.63
182,2019-03-24,72269.59
131,2019-03-24,158843.86
154,2019-03-24,29520.9
26,2019-03-24,272766.54
109,2019-03-24,118434.15
113,2019-03-24,132583.01
130,2019-03-24,137101.3
117,2019-03-24,33635.52
94,2019-03-24,142334.59
112,2019-03-24,184293.11
15,2019-03-24,77408.31
194,2019-03-24,110830.82
139,2019-03-24,47939.89
71,2019-03-24,135309.16
99,2019-03-24,128714.75
33,2019-03-24,140590.09
172,2019-03-24,122560.23
114,2019-03-24,175668.83
38,2019-03-24,129903.56
65,2019-03-24,137441.58
145,2019-03-24,132925.62
138,2019-03-24,137479.9
72,2019-03-24,88886.66
96,2019-03-24,170055.86
64,2019-03-24,128310.18
192,2019-03-24,129833.36
17,2019-03-24,111860.11
176,2019-03-24,80738.97
146,2019-03-24,75187.4
144,2019-03-24,132392.45
70,2019-03-24,122627.7
68,2019-03-24,137073.09
36,2019-03-24,112894.3
98,2019-03-24,60242.07
141,2019-03-24,157285.66
193,2019-03-24,34577.79
142,2019-03-24,159178.05
16,2019-03-24,72861.31
69,2019-03-24,149854.91
66,2019-03-24,125963.3
173,2019-03-24,139808.63
67,2019-03-24,45594.97
143,2019-03-24,73860.74
140,2019-03-24,73245.59
34,2019-03-24,66223.34
37,2019-03-24,134873.59
97,2019-03-24,114960.73
175,2019-03-24,136339.11
7,2019-03-24,155726.13
35,2019-03-24,97119.25
171,2019-03-24,129202.2
39,2019-03-24,74447.94
137,2019-03-24,89524.71
30,2019-03-24,100922.19
9,2019-03-24,150482.59
149,2019-03-24,106319.88
116,2019-03-24,103869.43
169,2019-03-24,74320.05
41,2019-03-24,140680.54
134,2019-03-24,123845.42
110,2019-03-24,29881.54
62,2019-03-24,111371.73
179,2019-03-24,108658.3
101,2019-03-24,148814.72
191,2019-03-24,189119.26
18,2019-03-24,91304.76
61,2019-03-24,120576.72
2,2019-03-24,140885.67
150,2019-03-24,102712.94
133,2019-03-24,78732.94
29,2019-03-24,166944.99
77,2019-03-24,164471.03
3,2019-03-24,34069.71
76,2019-03-24,113534.4
148,2019-03-24,122922.37
32,2019-03-24,106996.97
177,2019-03-24,123404.9
63,2019-03-24,120617.4
147,2019-03-24,113804.37
73,2019-03-24,161625.5
115,2019-03-24,143701.66
111,2019-03-24,132992.94
100,2019-03-24,82318.43
136,2019-03-24,143511.89
74,2019-03-24,164028.53
31,2019-03-24,125044.93
170,2019-03-24,138646.26
40,2019-03-24,129652.58
178,2019-03-24,87436.49
135,2019-03-24,25672.72
75,2019-03-24,132073.95
14,2019-03-24,122700.72
195,2019-03-24,124730.54
95,2019-03-24,39205.66
168,2019-03-24,124610.49
197,2019-03-24,133621.59
174,2019-03-24,40090.0
22,2019-03-24,167051.56
162,2019-03-24,134074.13
89,2019-03-24,137685.68
200,2019-03-24,152887.11
21,2019-03-24,184414.39
25,2019-03-24,191235.92
90,2019-03-24,121586.83
125,2019-03-24,126744.62
126,2019-03-24,130904.7
124,2019-03-24,85724.25
123,2019-03-24,140545.66
24,2019-03-24,91719.08
87,2019-03-24,128368.3
157,2019-03-24,141575.68
51,2019-03-24,141647.75
91,2019-03-24,150284.38
189,2019-03-24,104387.75
122,2019-03-24,140999.49
158,2019-03-24,115277.43
119,2019-03-24,28569.73
53,2019-03-24,127588.77
1,2019-03-24,123058.07
88,2019-03-24,184632.37
160,2019-03-24,51507.58
106,2019-03-24,166929.16
54,2019-03-24,128480.54
156,2019-03-24,173814.06
163,2019-03-24,80265.38
161,2019-03-24,132605.58
84,2019-03-24,86379.63
107,2019-03-24,151414.07
49,2019-03-24,136483.77
47,2019-03-24,178998.95
50,2019-03-24,91795.29
8,2019-03-24,143969.41
85,2019-03-24,45452.39
83,2019-03-24,113832.27
188,2019-03-24,25646.6
186,2019-03-24,127718.13
23,2019-03-24,135412.5
120,2019-03-24,134940.72
184,2019-03-24,105567.36
52,2019-03-24,165244.5
185,2019-03-24,176981.06
10,2019-03-24,66233.03
164,2019-03-24,84380.57
11,2019-03-24,111150.41
127,2019-03-24,32651.93
159,2019-03-24,127176.0
86,2019-03-24,96009.37
6,2019-03-24,99625.71
48,2019-03-24,116787.72
46,2019-03-24,178383.01
198,2019-03-24,86396.91
45,2019-03-24,99321.45
187,2019-03-24,113658.73
105,2019-03-24,65166.91
121,2019-03-24,163914.23
104,2019-03-24,93756.76
150,2019-03-31,98328.93
138,2019-03-31,132853.64
24,2019-03-31,90205.33
96,2019-03-31,171523.33
29,2019-03-31,167019.21
133,2019-03-31,76184.49
94,2019-03-31,141067.3
162,2019-03-31,133176.54
145,2019-03-31,130645.37
72,2019-03-31,88870.53
2,2019-03-31,140011.94
123,2019-03-31,143545.14
1,2019-03-31,123508.16
59,2019-03-31,63349.74
50,2019-03-31,89329.52
11,2019-03-31,113018.6
132,2019-03-31,191558.69
71,2019-03-31,138546.29
105,2019-03-31,64193.14
99,2019-03-31,132420.57
180,2019-03-31,105241.74
19,2019-03-31,159686.11
33,2019-03-31,145524.2
196,2019-03-31,50324.99
125,2019-03-31,136069.91
172,2019-03-31,115504.95
42,2019-03-31,32721.65
104,2019-03-31,94587.23
21,2019-03-31,185295.85
38,2019-03-31,132271.86
13,2019-03-31,151713.7
78,2019-03-31,143211.54
176,2019-03-31,80267.46
157,2019-03-31,135892.95
60,2019-03-31,32385.02
65,2019-03-31,138592.4
168,2019-03-31,122915.92
61,2019-03-31,119377.41
188,2019-03-31,25344.34
18,2019-03-31,91786.22
63,2019-03-31,118687.14
76,2019-03-31,109070.73
90,2019-03-31,120941.56
124,2019-03-31,88602.58
148,2019-03-31,121551.68
200,2019-03-31,153382.7
75,2019-03-31,128656.68
51,2019-03-31,136878.93
73,2019-03-31,155085.88
195,2019-03-31,124337.17
95,2019-03-31,39970.73
159,2019-03-31,125333.51
115,2019-03-31,139916.45
191,2019-03-31,184257.48
47,2019-03-31,179033.14
111,2019-03-31,129651.06
198,2019-03-31,86685.08
135,2019-03-31,36226.43
147,2019-03-31,118750.01
178,2019-03-31,84278.73
6,2019-03-31,98310.47
40,2019-03-31,134938.87
120,2019-03-31,137057.74
170,2019-03-31,133605.44
8,2019-03-31,137248.24
100,2019-03-31,84401.42
31,2019-03-31,127759.81
136,2019-03-31,146165.69
14,2019-03-31,115108.79
3,2019-03-31,34078.95
177,2019-03-31,122938.2
62,2019-03-31,108036.67
52,2019-03-31,164767.46
64,2019-03-31,118679.75
101,2019-03-31,151354.43
77,2019-03-31,169330.01
185,2019-03-31,166838.3
192,2019-03-31,135275.64
23,2019-03-31,139826.84
179,2019-03-31,104407.12
146,2019-03-31,74918.69
151,2019-03-31,135935.56
110,2019-03-31,31344.83
17,2019-03-31,118465.37
134,2019-03-31,123543.55
137,2019-03-31,83345.04
41,2019-03-31,140881.51
163,2019-03-31,77233.96
116,2019-03-31,103170.31
86,2019-03-31,99306.76
171,2019-03-31,130223.13
9,2019-03-31,167114.89
149,2019-03-31,106044.48
39,2019-03-31,76143.13
106,2019-03-31,164253.21
169,2019-03-31,73121.96
32,2019-03-31,109727.0
30,2019-03-31,99152.11
197,2019-03-31,132947.3
158,2019-03-31,111040.98
87,2019-03-31,126586.41
186,2019-03-31,125828.79
194,2019-03-31,110099.44
74,2019-03-31,166425.71
85,2019-03-31,45923.93
69,2019-03-31,148570.37
35,2019-03-31,93290.42
118,2019-03-31,137768.84
44,2019-03-31,72229.82
173,2019-03-31,140846.49
54,2019-03-31,129521.5
166,2019-03-31,167444.52
156,2019-03-31,176361.8
92,2019-03-31,155568.79
161,2019-03-31,139249.4
12,2019-03-31,90880.15
140,2019-03-31,73842.09
67,2019-03-31,44804.04
182,2019-03-31,67923.22
119,2019-03-31,27988.57
143,2019-03-31,69712.13
81,2019-03-31,71803.22
84,2019-03-31,92288.03
153,2019-03-31,102345.02
34,2019-03-31,62460.96
184,2019-03-31,102546.71
5,2019-03-31,158413.75
37,2019-03-31,136135.51
57,2019-03-31,70582.93
27,2019-03-31,138678.32
187,2019-03-31,114290.48
164,2019-03-31,86642.97
129,2019-03-31,105981.59
48,2019-03-31,118136.51
82,2019-03-31,161263.72
16,2019-03-31,77309.14
113,2019-03-31,129885.67
155,2019-03-31,34930.05
174,2019-03-31,41025.22
83,2019-03-31,116540.95
165,2019-03-31,164077.52
141,2019-03-31,157880.93
55,2019-03-31,37848.81
183,2019-03-31,187673.52
68,2019-03-31,136373.79
127,2019-03-31,33568.37
128,2019-03-31,87035.77
10,2019-03-31,70625.15
36,2019-03-31,112140.07
130,2019-03-31,137695.53
121,2019-03-31,159231.48
98,2019-03-31,57338.18
103,2019-03-31,77349.17
45,2019-03-31,97221.32
26,2019-03-31,271603.55
193,2019-03-31,33367.22
89,2019-03-31,137686.66
154,2019-03-31,30180.09
25,2019-03-31,193295.16
56,2019-03-31,129373.9
142,2019-03-31,150833.79
108,2019-03-31,111262.84
4,2019-03-31,40062.9
91,2019-03-31,145786.56
20,2019-03-31,159939.94
97,2019-03-31,111684.06
22,2019-03-31,162372.54
181,2019-03-31,60316.71
46,2019-03-31,175874.1
126,2019-03-31,137875.77
139,2019-03-31,47920.03
93,2019-03-31,125824.64
49,2019-03-31,141421.42
28,2019-03-31,253115.5
58,2019-03-31,63942.03
107,2019-03-31,152323.67
152,2019-03-31,148824.96
80,2019-03-31,85024.87
189,2019-03-31,106914.58
53,2019-03-31,125623.84
112,2019-03-31,188740.94
144,2019-03-31,137891.5
66,2019-03-31,120559.33
160,2019-03-31,53774.68
199,2019-03-31,132904.28
109,2019-03-31,117817.6
190,2019-03-31,108343.01
79,2019-03-31,123760.2
167,2019-03-31,137821.28
88,2019-03-31,179180.95
15,2019-03-31,76107.79
175,2019-03-31,133725.39
131,2019-03-31,162255.15
43,2019-03-31,119843.35
7,2019-03-31,156901.65
114,2019-03-31,170259.18
70,2019-03-31,124215.09
117,2019-03-31,33290.69
102,2019-03-31,188180.18
122,2019-03-31,134956.18
174,2019-04-07,40202.79
124,2019-04-07,86192.25
139,2019-04-07,49497.53
193,2019-04-07,34180.91
114,2019-04-07,167354.8
172,2019-04-07,139451.93
159,2019-04-07,129509.88
89,2019-04-07,142272.04
36,2019-04-07,114402.78
71,2019-04-07,141845.4
98,2019-04-07,56946.7
113,2019-04-07,135011.82
194,2019-04-07,112554.92
100,2019-04-07,87603.14
49,2019-04-07,142727.48
8,2019-04-07,144348.84
141,2019-04-07,160430.83
15,2019-04-07,80937.81
136,2019-04-07,146329.54
112,2019-04-07,191442.68
68,2019-04-07,138858.2
105,2019-04-07,66274.08
115,2019-04-07,142498.41
147,2019-04-07,115275.67
10,2019-04-07,67793.9
99,2019-04-07,131228.49
121,2019-04-07,165973.73
33,2019-04-07,153371.8
111,2019-04-07,134386.43
73,2019-04-07,160536.42
188,2019-04-07,25275.51
72,2019-04-07,94292.28
63,2019-04-07,122272.53
66,2019-04-07,126776.79
122,2019-04-07,142451.77
146,2019-04-07,79508.25
38,2019-04-07,131070.15
138,2019-04-07,128945.64
23,2019-04-07,138712.61
143,2019-04-07,71030.2
22,2019-04-07,162723.42
160,2019-04-07,50710.6
17,2019-04-07,118992.05
34,2019-04-07,67856.38
187,2019-04-07,114702.27
88,2019-04-07,188650.82
64,2019-04-07,119662.64
37,2019-04-07,140062.55
7,2019-04-07,156550.1
162,2019-04-07,132203.15
97,2019-04-07,114310.09
192,2019-04-07,135926.57
186,2019-04-07,128511.73
145,2019-04-07,132337.71
142,2019-04-07,160375.67
123,2019-04-07,146606.24
67,2019-04-07,46879.87
175,2019-04-07,140854.58
177,2019-04-07,130176.36
48,2019-04-07,119551.36
16,2019-04-07,75317.98
96,2019-04-07,173693.48
70,2019-04-07,116768.02
106,2019-04-07,161858.55
69,2019-04-07,156639.17
35,2019-04-07,98013.02
137,2019-04-07,88859.79
32,2019-04-07,107804.66
173,2019-04-07,144258.78
39,2019-04-07,77466.48
176,2019-04-07,84293.94
198,2019-04-07,83751.96
87,2019-04-07,129535.98
65,2019-04-07,140449.81
161,2019-04-07,138316.57
140,2019-04-07,76452.4
171,2019-04-07,129659.9
144,2019-04-07,140395.01
197,2019-04-07,137210.72
58,2019-04-07,65367.23
150,2019-04-07,100018.01
132,2019-04-07,191232.36
156,2019-04-07,183716.3
180,2019-04-07,106621.42
92,2019-04-07,161362.22
166,2019-04-07,162421.27
54,2019-04-07,137389.81
19,2019-04-07,156355.97
196,2019-04-07,50930.87
125,2019-04-07,156158.66
44,2019-04-07,77633.28
42,2019-04-07,31350.42
104,2019-04-07,93952.44
118,2019-04-07,139618.14
78,2019-04-07,144206.54
59,2019-04-07,63317.73
21,2019-04-07,183421.92
60,2019-04-07,33277.11
157,2019-04-07,135719.26
199,2019-04-07,133078.14
168,2019-04-07,127196.34
1,2019-04-07,126850.0
94,2019-04-07,145444.32
129,2019-04-07,106825.25
29,2019-04-07,169056.59
56,2019-04-07,129960.32
130,2019-04-07,138393.03
82,2019-04-07,166983.18
133,2019-04-07,76076.68
108,2019-04-07,108315.53
91,2019-04-07,145284.83
13,2019-04-07,156098.79
154,2019-04-07,30895.02
11,2019-04-07,117200.16
12,2019-04-07,90469.3
57,2019-04-07,72203.9
184,2019-04-07,99700.63
164,2019-04-07,91761.29
190,2019-04-07,111497.4
43,2019-04-07,119175.8
5,2019-04-07,161130.98
189,2019-04-07,100527.55
93,2019-04-07,123423.58
152,2019-04-07,153351.29
53,2019-04-07,133461.47
84,2019-04-07,91124.9
80,2019-04-07,85561.78
126,2019-04-07,136091.21
181,2019-04-07,60037.49
74,2019-04-07,163235.73
153,2019-04-07,105241.45
107,2019-04-07,157714.0
167,2019-04-07,138055.06
200,2019-04-07,153612.38
131,2019-04-07,159949.05
81,2019-04-07,75633.78
46,2019-04-07,181925.81
109,2019-04-07,124049.68
119,2019-04-07,29713.45
28,2019-04-07,257160.5
182,2019-04-07,69633.96
79,2019-04-07,128993.46
117,2019-04-07,33605.8
85,2019-04-07,42974.01
151,2019-04-07,139244.73
102,2019-04-07,193811.57
4,2019-04-07,67585.96
27,2019-04-07,139799.66
18,2019-04-07,93758.42
169,2019-04-07,80699.18
51,2019-04-07,143303.35
158,2019-04-07,116987.16
62,2019-04-07,118760.02
90,2019-04-07,127611.47
3,2019-04-07,32314.09
128,2019-04-07,91475.96
191,2019-04-07,180593.88
165,2019-04-07,164059.34
76,2019-04-07,113240.27
148,2019-04-07,122671.37
127,2019-04-07,34824.16
75,2019-04-07,133438.7
195,2019-04-07,124911.32
95,2019-04-07,41568.48
55,2019-04-07,38310.07
47,2019-04-07,184467.54
14,2019-04-07,120487.65
135,2019-04-07,32305.42
83,2019-04-07,117666.34
178,2019-04-07,91152.66
40,2019-04-07,144196.28
183,2019-04-07,184193.33
6,2019-04-07,100727.72
170,2019-04-07,142347.22
120,2019-04-07,140339.22
155,2019-04-07,35014.4
50,2019-04-07,92699.72
31,2019-04-07,132876.41
86,2019-04-07,99578.15
149,2019-04-07,109793.47
30,2019-04-07,98774.11
20,2019-04-07,162112.26
2,2019-04-07,145978.22
24,2019-04-07,92534.07
61,2019-04-07,121024.78
52,2019-04-07,165911.34
77,2019-04-07,166619.43
101,2019-04-07,154846.58
185,2019-04-07,174619.9
179,2019-04-07,108036.95
9,2019-04-07,176852.42
45,2019-04-07,104055.49
110,2019-04-07,30779.23
163,2019-04-07,81811.17
26,2019-04-07,268325.27
134,2019-04-07,128927.79
25,2019-04-07,194508.64
41,2019-04-07,148541.77
116,2019-04-07,107582.66
103,2019-04-07,83153.18
141,2019-04-14,173152.76
84,2019-04-14,93019.13
121,2019-04-14,185162.9
26,2019-04-14,282072.91
113,2019-04-14,135276.03
182,2019-04-14,72351.36
187,2019-04-14,118214.24
82,2019-04-14,173333.51
128,2019-04-14,91636.38
92,2019-04-14,156160.21
20,2019-04-14,173838.93
91,2019-04-14,155036.71
183,2019-04-14,186837.24
140,2019-04-14,73886.64
22,2019-04-14,157491.95
34,2019-04-14,67871.48
83,2019-04-14,119163.79
189,2019-04-14,100693.16
193,2019-04-14,35578.3
119,2019-04-14,29291.53
4,2019-04-14,56990.1
6,2019-04-14,99166.19
7,2019-04-14,160977.58
81,2019-04-14,76677.96
127,2019-04-14,46609.02
129,2019-04-14,110600.06
25,2019-04-14,189222.32
69,2019-04-14,146433.92
89,2019-04-14,144103.77
118,2019-04-14,140779.92
16,2019-04-14,83081.49
74,2019-04-14,162013.47
122,2019-04-14,137941.8
27,2019-04-14,140351.06
186,2019-04-14,126393.92
133,2019-04-14,78934.43
18,2019-04-14,94874.56
72,2019-04-14,103320.98
96,2019-04-14,186423.72
77,2019-04-14,167584.86
179,2019-04-14,107176.2
23,2019-04-14,141000.95
87,2019-04-14,131161.04
185,2019-04-14,178617.87
76,2019-04-14,117466.94
17,2019-04-14,118164.36
137,2019-04-14,91925.46
116,2019-04-14,121019.09
123,2019-04-14,150605.91
134,2019-04-14,129361.83
90,2019-04-14,123229.56
32,2019-04-14,112549.82
177,2019-04-14,124268.32
191,2019-04-14,184547.49
75,2019-04-14,130227.64
124,2019-04-14,99768.95
95,2019-04-14,41035.2
135,2019-04-14,45195.51
178,2019-04-14,89156.4
115,2019-04-14,143373.73
73,2019-04-14,158177.72
136,2019-04-14,147232.56
120,2019-04-14,133273.23
31,2019-04-14,127752.9
86,2019-04-14,101323.41
192,2019-04-14,135450.02
24,2019-04-14,94072.11
29,2019-04-14,175466.11
130,2019-04-14,135859.28
88,2019-04-14,188634.8
184,2019-04-14,104610.08
190,2019-04-14,111095.38
126,2019-04-14,140332.43
93,2019-04-14,121648.39
80,2019-04-14,87349.52
181,2019-04-14,61923.57
70,2019-04-14,108676.29
175,2019-04-14,145518.69
114,2019-04-14,167295.89
139,2019-04-14,53016.83
131,2019-04-14,157015.2
28,2019-04-14,258929.77
79,2019-04-14,134292.95
117,2019-04-14,40331.0
85,2019-04-14,47874.78
1,2019-04-14,130961.0
94,2019-04-14,148862.21
138,2019-04-14,142879.29
176,2019-04-14,84417.97
9,2019-04-14,185683.12
21,2019-04-14,181383.28
97,2019-04-14,112912.53
188,2019-04-14,28237.6
33,2019-04-14,148842.68
71,2019-04-14,145031.72
19,2019-04-14,154236.83
125,2019-04-14,155966.69
180,2019-04-14,103236.63
132,2019-04-14,200033.77
78,2019-04-14,147475.42
30,2019-04-14,96489.46
174,2019-04-14,50239.67
99,2019-04-14,131084.45
64,2019-04-14,122178.05
197,2019-04-14,135673.59
42,2019-04-14,38812.39
13,2019-04-14,165221.4
146,2019-04-14,81576.16
45,2019-04-14,115811.58
60,2019-04-14,43368.96
168,2019-04-14,125599.19
144,2019-04-14,136585.22
66,2019-04-14,124657.2
54,2019-04-14,134579.09
156,2019-04-14,178791.02
196,2019-04-14,50042.18
171,2019-04-14,130868.64
164,2019-04-14,92717.65
150,2019-04-14,104255.18
107,2019-04-14,144021.54
37,2019-04-14,134463.58
46,2019-04-14,185201.6
2,2019-04-14,159008.0
11,2019-04-14,118065.33
61,2019-04-14,121149.87
104,2019-04-14,98142.11
101,2019-04-14,153575.07
143,2019-04-14,91148.6
67,2019-04-14,44614.62
39,2019-04-14,79650.08
157,2019-04-14,145252.27
155,2019-04-14,41599.97
55,2019-04-14,39004.71
43,2019-04-14,120432.74
145,2019-04-14,143985.2
38,2019-04-14,132714.52
58,2019-04-14,84751.96
57,2019-04-14,71203.37
5,2019-04-14,170200.44
153,2019-04-14,110107.42
65,2019-04-14,144598.14
102,2019-04-14,190862.26
12,2019-04-14,96870.98
172,2019-04-14,121986.44
167,2019-04-14,138176.07
200,2019-04-14,155246.65
109,2019-04-14,123708.88
44,2019-04-14,78198.46
56,2019-04-14,141807.91
35,2019-04-14,102168.87
151,2019-04-14,147342.59
108,2019-04-14,112198.91
154,2019-04-14,31736.93
194,2019-04-14,117370.56
15,2019-04-14,79184.51
112,2019-04-14,190107.14
59,2019-04-14,69349.91
103,2019-04-14,84590.47
165,2019-04-14,172912.95
166,2019-04-14,163343.54
199,2019-04-14,135234.73
53,2019-04-14,124353.74
152,2019-04-14,154461.96
62,2019-04-14,125797.32
149,2019-04-14,109893.44
14,2019-04-14,117378.87
142,2019-04-14,158001.61
169,2019-04-14,81110.67
106,2019-04-14,184407.97
198,2019-04-14,83203.11
100,2019-04-14,88842.78
50,2019-04-14,88559.47
36,2019-04-14,115564.54
68,2019-04-14,134123.75
162,2019-04-14,149736.01
98,2019-04-14,59873.59
160,2019-04-14,52986.8
148,2019-04-14,120910.46
195,2019-04-14,125644.55
105,2019-04-14,62692.92
8,2019-04-14,138372.52
3,2019-04-14,32568.05
161,2019-04-14,134436.42
159,2019-04-14,125679.2
110,2019-04-14,30654.04
52,2019-04-14,166894.13
63,2019-04-14,126577.03
10,2019-04-14,73996.59
173,2019-04-14,164689.88
170,2019-04-14,140347.7
163,2019-04-14,82526.83
41,2019-04-14,149076.2
48,2019-04-14,116646.24
111,2019-04-14,136792.29
51,2019-04-14,141610.25
158,2019-04-14,121906.75
49,2019-04-14,140996.35
